market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
美股,GSIT.NASDAQ,广船国际技术,广船国际技术,,,,"GSI Technology, Inc.",http://www.gsitechnology.com,"GSI Technology, Inc. engages in the design, development and marketing of memory products primarily for the networking, and telecommunications markets. Its product includes Static Random Access Memory, or SRAM, which incorporated in networking and telecommunications equipment, such as routers, switches, wide area network infrastructure equipment, wireless base stations and network access equipment. It also offers services to the ongoing needs of the military, industrial, test and measurement equipment, automotive and medical markets for SRAMs .The company was founded by Lee-Lean Shu and Robert Yau in March 1995 and is headquartered in Sunnyvale, CA.",1213 Elko Drive  Sunnyvale,2004-06-27,2007-03-29,半导体,
美股,GSK.NYSE,葛兰素史克,葛兰素史克公司,,,葛兰素史克股份有限公司,GlaxoSmithKline Plc,http://gsk.com,"GlaxoSmithKline Plc is a healthcare company, which engages in the research, development, and manufacture of pharmaceutical medicines, vaccines, and consumer healthcare products. It operates through the following segments: Pharmaceuticals, Vaccines, Consumer Healthcare, and Corporate Executive Team (CET). The Pharmaceuticals segment focuses on developing medicines in respiratory and infectious diseases, oncology, and immuno-inflammation. The Vaccines segment produces pediatric and adult vaccines to prevent a range of infectious diseases including, hepatitis A and B, diphtheria, tetanus and whooping cough, measles, mumps and rubella, polio, typhoid, influenza, and bacterial meningitis. The Consumer Healthcare segment develops and markets brands in the oral health, pain relief, respiratory, nutrition and gastro intestinal, and skin health categories. The CET segment refers to the management of business activities. The company was founded in 1715 and is headquartered in Middlesex, the United Kingdom.",980 Great West Road Brentford Middlesex,1999-12-31,1987-06-10,生物技术和制药,
美股,GSL.NYSE,环球租船,环球租船,,,环球租船公司,"Global Ship Lease, Inc.",http://www.globalshiplease.com,"Global Ship Lease, Inc. is a holding company, which owns and charters out containerships under long-term and fixed rate charters to container shipping companies. It also focuses on the operation and technical management of each vessel, such as crewing, provision of lubricating oils, maintaining the vessel, periodic dry docking, and performing work required by regulations. The company was founded on May 3, 2007 and is headquartered in London, the United Kingdom.",25 Wilton Road  London,2007-12-31,2008-08-15,海运,
美股,GSLC.NYSE,高盛 ActiveBeta美国大盘股 ETF,高盛 ActiveBeta美国大盘股 ETF,,,,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF,,,200 West Street  New York,,,,
美股,GSUM.NASDAQ,北京国双科技,北京国双科技有限公司,,,国双控股公司,"Gridsum Holding, Inc.",http://www.gridsum.com/en,"国双（Nasdaq: GSUM）是中国领先的企业级大数据分析软件提供商，为境内跨国企业、本土企业和政府机构提供服务。基于国双大数据平台独有的分布式数据架构和核心技术，国双的解决方案能高效采集并分析海量数据，使客户充分洞悉数据间的复杂关系，获得全新的商业洞察，以更好地作出商业决策。""国双（Gridsum）""其名，是分布式计算（Grid）与分析（Sum）的结合。作为数字智能化的先行者，国双致力于帮助境内的企业和政府机构以强有力的全新方式使用数据，以辅助决策制定，提高生产力。",北京市海淀区知春路翠宫饭店写字楼8层。邮编：100086,2014-07-21,2016-09-23,互联网服务与基础设施,
美股,GSX.NYSE,跟谁学,跟谁学,,,跟谁学教育科技公司,"GSX Techedu, Inc.",http://www.baijiahulian.com,跟谁学是一家中国领先的互联网教育科技公司，2014年6月由陈向东带领创建， 团队成员主要由来自新东方等著名教育培训机构及百度、阿里、腾讯等互联网公司的精英组成。跟谁学旗下目前有跟谁学、高途课堂、成蹊商学院、金囿学堂、微师、babyABC等品牌。,北京市海淀区西北旺东路10号院东区7号楼博彦科技C座,2014-08-27,2019-06-06,教育服务,
美股,GSY.NYSE,景顺 超短期国债 ETF,景顺 超短期国债 ETF,,,,Invesco Ultra Short Duration ETF,,,,,,股权,
美股,GT.NASDAQ,固特异轮胎橡胶,固特异轮胎橡胶公司,,,固特异轮胎与橡胶公司,Goodyear Tire & Rubber Co.,http://www.goodyear.com,"美国固特异轮胎橡胶公司始建于1898年，至今已有百余年的历史。固特异公司是世界上最大规模的轮胎生产公司，总部位于美国俄亥俄州阿克隆市，公司主要在28个国家90多个工厂中生产轮胎、工程橡胶产品和化学产品。如今固特异在全世界的员工达到80,000多人。固特异的英文名称是：good year，美国的轮胎大牌。生产工装鞋及登山鞋，其透底扎线的款式也叫 good year款式。 美国固特异轮胎橡胶公司始建于1898年，至今已有百余年的历史。固特异公司是世界上最大规模的轮胎生产公司，总部位于美国俄亥俄州阿克隆市，公司主要在28个国家90多个工厂中生产轮胎、工程橡胶产品和化学产品。如今固特异在全世界的员工达到80,000多人。 1898年的美国，路上通行的交通工具形形色色，从马匹、马车直到诞生不久的汽车，但他们都迫切需要一种能缓冲路面冲击力的垫子。于是弗兰克希柏林兄弟买下了俄亥俄州阿克隆市东部的一间硬纸板厂，开始制造橡胶制品。为了纪念1839年发明“硫化”的查尔斯固特异先生，兄弟俩将公司取名“固特异轮胎与橡胶公司”，并选择“飞足”为商标，取其优美、迅捷之意。",俄亥俄州阿克伦 东市场街144号 P：1330.7962121F：1330.7962222,1898-12-31,2012-12-18,汽车制造,
美股,GTH.NASDAQ,泛生子基因,泛生子基因,,,泛生子控股有限责任公司,Genetron Holdings Ltd.,http://www.genetronhealth.com,"Genetron Holdings, Ltd. engages in precision oncology. It provides cancer molecular profiling by using technologies in molecular biology and data science to transform cancer treatment. It products and services include diagnosis and monitoring through both LDT and IVD products. Its LDT portfolio consists of both specifically designed focused and comprehensive gene panel testing services. It also develops liver cancer early screening products. The company was founded by Si Zhen Wang, Hai Yan, and Wei Wu He in 2015 and is headquartered in Beijing, China.","1-2F Building 11, Zone 1 8 Life Science Parkway Changping District Beijing",2018-04-09,2020-06-19,生物科技,
美股,GTIM.NASDAQ,恋上餐厅,恋上餐厅,,,恋上餐厅公司,"Good Times Restaurants, Inc.",http://www.goodtimesburgers.com,"Good Times Restaurants, Inc. owns, operates and franchises restaurants in Colorado and Wyoming. It operates through the following segments: Good Times Burgers & Frozen Custard restaurants and Bad Daddy鈥檚 Burger Bar restaurants. The company was founded in 1987 and is headquartered in Lakewood, CO.",141 Union Boulevard Suite 400 Lakewood,1996-10-06,1992-06-19,餐馆,
美股,GTLS.NASDAQ,查特工业,查特工业,,,查特工业公司,"Chart Industries, Inc.",http://www.chartindustries.com,"Chart Industries, Inc. engages in the manufacturing of engineered equipment for the industrial gas, energy, and biomedical industries. It operates through the following business segments: Energy and Chemicals Cryogenics, Distribution and Storage Western Hemisphere, Distribution & Storage Eastern Hemisphere, and Energy and Chemicals FinFans. The Energy and Chemicals Cryogenics segment supplies engineered equipment and technology-driven process systems used in the separation, liquefaction, and purification of hydrocarbon and industrial gases. The Distribution and Storage Western and Eastern Hemisphere segment designs, manufactures, and services cryogenic solutions for the storage and delivery of cryogenic liquids used in industrial gas and LNG applications in different geographical regions. The Energy and Chemicals FinFans facilitates major natural gas, petrochemical processing, petroleum refining, power generation and industrial gas companies in the production of their products. The company was founded in 1992 and is headquartered in Ball Ground, GA.",3055 Torrington Drive  Ball Ground,1992-12-31,2006-07-26,机械-多元,
美股,GTN.A.NYSE,格林电视,格林电视,,,,"Gray Television, Inc.",http://www.gray.tv,"Gray Television, Inc. is a television broadcasting company, which engages in owning and operating television stations and digital assets in markets throughout the United States. It operates through the following segments: Broadcasting, and Production Companies. The Broadcasting segment operates television stations located across local markets in the United States. The Production Companies segment includes the production of television and event content. The company was founded in January 1897 and is headquartered in Atlanta, GA.",4370 Peachtree Road NE Suite 400 Atlanta,,,媒体内容,
美股,GTN.NYSE,格林电视,格林电视,,,格雷电视公司,"Gray Television, Inc.",http://www.gray.tv,"Gray Television, Inc. is a television broadcasting company, which engages in owning and operating television stations and digital assets in markets throughout the United States. It operates through the following segments: Broadcasting, and Production Companies. The Broadcasting segment operates television stations located across local markets in the United States. The Production Companies segment includes the production of television and event content. The company was founded in January 1897 and is headquartered in Atlanta, GA.",4370 Peachtree Road NE Suite 400 Atlanta,1897-12-31,1996-09-24,媒体,
美股,GTS.NYSE,三S管理,三S管理,,,3S管理公司,Triple-S Management Corp.,http://www.triplesmanagement.com,"Triple-S Management Corp. is a holding company, which engages in the provision of insurance services. It operates through the following business segments: Managed Care; Life Insurance; Property and Casualty Insurance; and Other. The Managed Care segment sells managed care products to commercial, Medicare, and Medicaid market sectors. The Life Insurance segment offers life, accident, and health insurance coverage, and annuity products. The Property and Casualty Insurance segment covers commercial damages, automotive accidents, and liabilities. The Other segment refers to data processing services organization and health clinic. The company was founded in January 1999 and is headquartered in San Juan, Puerto Rico.",1441 Franklin D. Roosevelt Avenue  San Juan,1959-12-31,2007-12-07,卫生保健设施,
美股,GUID.NASDAQ,盖登斯软件,盖登斯软件,,,,"Guidance Software, Inc.",http://www.guidancesoftware.com,,,,,软件,
美股,GULF.NASDAQ,WisdomTree中东红利股指数ETF,WisdomTree中东红利股指数ETF,,,,WisdomTree Middle East Dividend Fund,,,,,,股权,
美股,GURE.NASDAQ,海湾资源,海湾资源,,,海湾资源公司,"Gulf Resources, Inc.",http://www.gulfresourcesinc.com,海湾资源是从事制造销售溴盐、原盐，制造销售用于油气资源开发、油田钻井、废水处理、造纸化学助剂、无机化学等化学产品的公司。2009年12月31日前，公司的产品只在中国市场销售。海湾资源的两大业务是销售溴盐、原盐的生产销售，以及化学产品的生产销售。Shouguang City Haoyuan Chemical Company Limited (SCHC)是海湾资源的全资子公司，负责制造销售溴盐产品；Shouguang Yuxin Chemical Industry Company Limited (SYCI)也是海湾资源的全资子公司，负责生产销售化学产品。公司先是在美国OTCBB市场实现借壳上市，融资2.49亿元人民币，2009年10月27日又成功转入纳斯达克主板市场，融资7500万美元。,中国山东省潍坊市寿光市,2015-11-24,2009-10-27,化学制品,
美股,GUT.NYSE,GUT基金,GUT基金,,,,Gabelli Utility Trust,http://www.gabelli.com/funds/products/-113.html,"Gabelli Utility Trust is a closed-end diversified investment management company, which seeks long term growth of capital and income. It invests in companies that provide products, services, or equipment for the generation of electricity, gas, and water. The company was founded on July 9, 1999 and is headquartered in Rye, NY.",One Corporate Center  Rye,,,股权,
美股,GVA.NYSE,花岗岩建筑,花岗岩建筑,,,花岗岩建筑公司,"Granite Construction, Inc.",http://www.graniteconstruction.com,"Granite Construction, Inc. is a holding company, which engages in the provision of infrastructure solutions for public and private clients. It operates through the following segments: Transportation, Water, Specialty and Materials. The Transportation segment focuses on construction and rehabilitation of roads, pavement preservation, bridges, rail lines, airports and marine ports. The Water segment involves in water-related construction and water management solutions for municipal agencies, commercial water suppliers, industrial facilities and energy companies. It also provides trenchless cured-in-place pipe rehabilitation. The Specialty segment includes construction of various complex projects including infrastructure / site development, mining, public safety, tunnel and power projects. The Materials segment offers production of aggregates, asphalt and construction related materials as well as proprietary sanitary and storm water rehabilitation products including cured-in-place pipe felt and fiberglass-based lining tubes both for internal use and for sale to third parties. The company was founded in 1922 and is headquartered in Watsonville, CA.",585 West Beach Street  Watsonville,1990-12-31,1990-04-20,工程建设,
美股,GVAL.NYSE,Cambria 环球价值 ETF,Cambria 环球价值 ETF,,,,Cambria Global Value ETF,,,,,,环球,
美股,GWR.NYSE,杰纳西及怀俄明,杰纳西及怀俄明,,,,"Genesee & Wyoming, Inc.",http://www.gwrr.com,,,,,,
美股,GWW.NYSE,美国固安捷,美国固安捷,,,固安捷公司,"W.W. Grainger, Inc.",http://www.grainger.com,"固安捷（Grainger）是全球领先的设备维护、修理和运作（MRO）工业品分销商，拥有80多年信誉保证。固安捷2008年销售额达到69亿美元，全球拥有近600家分店、18家配送中心和庞大销售网络，每天超过110,000次向全球180万客户提供种类繁多的MRO产品，帮助他们的设施正常运作并降低客户的采购成本。固安捷拥有超过17,000名优秀员工，跻身《财富》500强，并被《财富》杂志评为永久最受尊敬的企业之一。现在，固安捷带着专业化分销模式及领先技术来到中国。固安捷于2006年9月在中国开设了第一家MRO产品销售中心——固安捷上海总店。凭借齐备的MRO全线产品、充足的现货储备，固安捷中国将为广大中国客户提供专业的的MRO采购服务，节省客户的时间和成本。固安捷中国工业品天津仓库凭借齐备的MRO全线产品、充足的现货储备，固安捷将全球领先的MRO产品销售模式带到中国，为各行各业的MRO采购提供服务，节省客户的时间和成本。我们的使命 凭借齐备的MRO全线产品、充足的现货储备，固安捷将全球领先的MRO产品销售模式带到中国，为各行各业的MRO采购提供服务，节省客户的时间和成本。我们的产品 固安捷中国拥有全面多样的产品组合。横跨16个产品线、超过70,000种国内外知名品牌工业产品确保最大程度满足客户的产品选择需求。我们的服务 固安捷一直注重于服务，自1927年创立以来，固安捷的员工充分理解客户的需求并竭尽全力为之服务。可信赖的固安捷客户服务代表和专业销售人员，将为客户的采购工作提供全面解决方案。充足的产品库存确保全部产品现货供应，当天定货，当天发货，随时随地帮您解决工作难题。固安捷中国网站 固安捷中国网站（www.grainger.cn）是固安捷（Grainger）在中国建立的MRO产品采购B2B电子商务平台。致力于成为中国企业MRO产品采购的贴心顾问，固安捷中国网站向每一位访问者提供丰富的产品信息、快速的产品搜索、便捷的价格查询、方便的报价申请和流畅的产品订购，节省您的采购时间和精力。",美国伊利诺斯州湖区森林葛仁公园路100,1928-12-31,1967-03-29,销售/批发,
美股,GXC.NYSE,中国ETF-SPDR S&P,中国ETF-SPDR S&P,,,,SPDR S&P China ETF,,,One Iron Street  Boston,,,股权,
美股,GXP.NYSE,大平原能源,大平原能源,,,,"Great Plains Energy, Inc.",http://www.greatplainsenergy.com,,,,,,
美股,GYLD.NASDAQ,Arrow 道琼斯全球收益 ETF,Arrow 道琼斯全球收益 ETF,,,,Arrow Dow Jones Global Yield ETF,,,,,,环球,
美股,GYRO.NASDAQ,旋翼物业,旋翼物业,,,旋翼有限责任公司,Gyrodyne LLC,http://www.gyrodyne.com,"Gyrodyne LLC engages in the investment and the acquisition, ownership, and management of portfolios of medical office; industrial and development; and residential properties. Its properties include Flowerfield, Port Jefferson Professional Park, Courtland Medical Center, and Grove. The company was founded by Peter James Papadakos in 1946 and is headquartered in St. James, NY.",1 Flowerfield Suite 24 St. James,1946-12-31,1948-06-10,房地产信托投资基金,
美股,H.NYSE,凯悦酒店,凯悦酒店,,,凯悦酒店公司,Hyatt Hotels Corp.,http://www.hyatt.com,凯悦酒店集团(H)是世界知名的跨国酒店集团。集团总部设在美国芝加哥。集团旗下酒店品牌包括：君悦(Grand Hyatt)，凯悦(Hyatt Regency)，柏悦(Park Hyatt)，凯悦渡假村(Hyatt Resorts)及凯悦假日俱乐部（Hyatt Vacation Club）。君悦及柏悦全部属五星级酒店，以豪华驰名。,150 North Riverside Plaza 8th Floor Chicago,1957-12-31,2009-11-05,住宿,
美股,HA.NASDAQ,夏威夷,夏威夷控股,,,夏威夷控股公司,"Hawaiian Holdings, Inc.",http://www.hawaiianairlines.com,"Hawaiian Holdings, Inc. is a holding company, which engages in the provision of air transportation services. It offers cargo handling and passenger flights between the Hawaiian Islands and its neighbor island routes through its subsidiary, Hawaiian Airlines, Inc. The company is headquartered in Honolulu, HI.",3375 Koapaka Street Suite G-350 Honolulu,2005-06-27,2008-06-02,航空公司,
美股,HACK.AMEX,ETFMG 网络安全 ETF,ETFMG 网络安全 ETF,,,,ETFMG Prime Cyber Security ETF,,,,,,,
美股,HAE.NYSE,美国血液技术,美国血液技术,,,美国血液技术公司,Haemonetics Corp.,http://www.haemonetics.com,"Haemonetics Corp. engages in the development and distribution of hematology products and solutions. It operates through the following business segments: Plasma, Blood Center and Hospital. The Plasma segment offers automated plasma collection and donor management software systems. The Blood Center segment offers a range of solutions that improve donor collection centers' ability to acquire blood, filter blood and separate blood components. The Hospital segment provides heomostasis management, cell salvage and transfusion management services that help decision makers in hospitals optimize blood acquisition, storage and usage in critical settings. The company was founded by Allen Latham, Jr. in 1971 and is headquartered in Braintree, MA.",125 Summer Street  Boston,1971-12-31,1991-05-10,医疗保健产品,
美股,HAFC.NASDAQ,韩美金融,韩美金融,,,韩美金融公司,Hanmi Financial Corp.,http://www.hanmi.com,"Hanmi Financial Corp. is holding company, which engages in the provision of commercial banking and financial services. It offers checking, money market and savings, treasury management, and loans. The company was founded on March 14, 2000 and is headquartered in Los Angeles, CA.",3660 Wilshire Boulevard Penthouse Suite A Los Angeles,2000-03-14,2001-01-29,银行,
美股,HAIN.NASDAQ,海恩时富,海恩时富,,,海恩时富集团公司,"The Hain Celestial Group, Inc.",http://www.hain.com,"The Hain Celestial Group, Inc. engages in the production and distribution of organic and natural products. Its brands include Alba Botanica, Avalon Organics, Earth鈥檚 Best, JASON, Live Clean, One Step, and Queen Helene. The company was founded by Irwin David Simon on May 19, 1993 and is headquartered in Lake Success, NY.",1111 Marcus Avenue  Lake Success,1993-05-19,1994-01-21,包装食品与肉类,
美股,HAL.NYSE,哈里伯顿,哈里伯顿公司,,,哈里伯顿公司,Halliburton Co.,http://www.halliburton.com,哈里伯顿公司（Halliburton Company）成立于1919年，是世界上最大的为能源行业提供产品及服务的供应商之一。公司总部位于阿联酋第二大城市迪拜，在全球七十多个国家有超过五万五千名员工。为一百多个国家的国家石油公司，跨国石油公司和服务公司提供钻井、完井设备，井下和地面各种生产设备，油田建设、地层评价和增产服务。九十多年来，我们在设计、制造和供应可靠的产品和能源服务方面一直居于工业界的领先地位。目前哈里伯顿公司是中国石油和天然气行业最大的设备和服务提供商之一。哈里伯顿公司成立于1919年，是世界上主要的能源服务公司之一。1993年公司将所有的油田服务机构合并，组建了哈利伯顿能源服务部，为油气田勘探、开发和钻井提供设备和服务，该公司大约1/2的业务在国外开展。下属有两大作业集团：布朗•鲁特能源服务集团、哈里伯顿能源服务集团，公司业务由这2 家公司经营。1995年营业收入为26亿美元。雇员人数为2万人。哈里伯顿能源服务集团(Halliburton Energy Services)：在油气勘探、开发及开采的作业服务和提供设备方面位于世界领先地位。1921年即在固井作业方面独占鳌头；1949年进行的水力压裂作业开商业性增产措施作业之河；在定向钻井、完井作业、测井、油井测试、射孔和井控等方面也名列前茅。在60多个国家设立了约300多家服务中心，目前业务覆盖产层评价、钻井、完井、采油和油气井维护等。主要作业地区：北海、中东、南美洲、非洲、远东、中国和前苏联。2007年哈里伯顿公司将“迁都”阿拉伯联合酋长国的迪拜，目的是为了在中东获取更多的石油合同。该公司同时宣布，其法律注册地仍将保留在美国。哈里伯顿公司说，这一变动基于公司2006年公布的新战略方针，旨在加强与中东地区的联系。诺克罗斯说：“首席执行官的工作自然是世界性的。他将对我们全球范围内的股东、客户和职员继续保持用心的态度……首席执行官在迪拜工作，可以更好关注东半球的增长，这具有积极的商业意义。”哈里伯顿公司是北美地区乃至世界范围内的能源巨头，美国副总统迪克•切尼曾于1995年至2000年担任该公司首席执行官。公司在伊拉克重建等项目中获得了巨额合同。不过近来哈里伯顿公司深受美国政府调查影响。美国司法部与证券和交易委员会一直在调查公司在伊拉克、科威特和尼日利亚的一些项目，哈里伯顿公司去年盈利23亿美元，其中60%来自北美地区。但最近几年，该公司逐渐转移重心，在亚非发展中国家开展的业务数量明显增加。,美国德克萨斯州休斯顿北山姆休斯顿公园路北3000,1924-12-31,1948-09-15,油气服务,
美股,HALL.NASDAQ,标志金融服务,标志金融服务,,,标志金融服务公司,"Hallmark Financial Services, Inc.",http://www.hallmarkgrp.com,"Hallmark Financial Services, Inc. is a holding company, which engages in the provision of insurance products. It operates through the following segments: Standard Commercial, Specialty Commercial and Personal. The Standard Commercial segment offers property, casualty, and accident insurance services. The Specialty Commercial segment includes assurance products to aviation, satellite launch, commercial umbrella, and medical professional liability. The Personal segment deals with vehicle and home insurance. The company was founded in 1987 and is headquartered in Fort Worth, TX.",5420 Lyndon B. Johnson Freeway Suite 1100 Dallas,1990-12-31,2006-10-06,保险,
美股,HALO.NASDAQ,奥洛兹美医疗,奥洛兹美医疗,,,奥洛兹美医疗公司,"Halozyme Therapeutics, Inc.",http://www.halozyme.com,"Halozyme Therapeutics, Inc. is a biopharmaceutical company, which engages in research, development & commercialization of human enzymes and drug candidates. It focuses on novel oncology therapies that target the tumor microenvironment. Its products include PEGPH20, HTI-1511, PEG-ADA2, and HYLENEX recombinant. The company was founded by Gregory Ian Frost on February 26, 1998 and is headquartered in San Diego, CA.",11388 Sorrento Valley Road  San Diego,1998-12-31,2007-05-10,生物技术和制药,
美股,HAO.NYSE,中国小型股指数ETF-Guggenheim,中国小型股指数ETF-Guggenheim,,,,Invesco China Small Cap ETF,,,,,,股权,
美股,HAR.NYSE,哈曼,哈曼国际,,,,"Harman International Industries, Inc.",http://www.harman.com,哈曼国际是一家旗下拥有包括AKG®、harman/kardon®、Infinity®、JBL®、Lexicon®及Mark Levinson®等16个全球领先品牌的母公司，是全球领先的音响产品制造商，处于全球音响的研发和制造领域里的领导地位。作为一家领先的高级音响和信息娱乐解决方案的全球提供商，哈曼致力于在各个领域研发创新、专业音响产品的生产及信息娱乐系统的完善，并将产品销售至汽车市场、大众消费市场以及专业音响市场。,公司地址康涅狄格州 斯坦福 06901大西洋街400号1500室P：1203.3283500F：1302.6555049,,,家具家饰,
美股,HAS.NASDAQ,孩之宝,孩之宝公司,,,孩之宝公司,"Hasbro, Inc.",http://www.hasbro.com/en_us/,到2015年，孩之宝的目标是纸包装盒内容物的90%均用再生材料制造。孩之宝也与其核心特许制造商合作，使他们也能实施类似标准。为进一步支持并确保公司在可持续性方面取得的成功，孩之宝将雇用一名负责产品及包装可持续性的主管，直接向全球总发展官报告。孩之宝取得不断成功的关键在于我们能使投资获得最大回报，这建立在三大人力资源战略基石之上：卓越的员工、卓越的团队和卓越的领导。孩之宝高层管理团队和董事会所贯彻的人力资源战略在企业内早已构建多年，其基础就是企业核心价值：整合性、多样性、交流、创新、创业精神、竞争和乐趣。,1027 Newport Avenue  Pawtucket,1926-01-08,1968-10-10,消闲用品,
美股,HAYN.NASDAQ,海恩斯,海恩斯国际,,,海恩斯国际公司,"Haynes International, Inc.",http://www.haynesintl.com,"Haynes International, Inc. engages in the development, manufacture, and marketing of nickel-and cobalt-based alloys used in corrosion and high-temperature applications. It supports a range of industries such as aerospace, chemical processing, and industrial gas turbine. The company was founded by Elwood P. Haynes in 1912 and is headquartered in Kokomo, IN.",1020 West Park Avenue  Kokomo,1912-12-31,2007-03-23,金属构造/部件,
美股,HBAN.NASDAQ,亨廷顿银行,亨廷顿银行,,,亨廷顿控股公司,"Huntington Bancshares, Inc.",http://www.huntington.com,亨廷顿银行，1966年4月14日注册成立，是一个区域性银行控股公司。通过其子公司，亨廷顿从事提供全方位消费者银行服务，银行按揭服务，汽车融资，设备租赁，投资管理，信托服务，经纪服务，个性化的保险计划及其他金融产品和服务。该公司有四个分部：零售及商业银行，区域和商业银行，汽车金融和商业房地产和财富顾问，政府财政和家庭贷款。 2011年12月31日，本行拥有652家分行，其中包括在俄亥俄州的376家分行，在密歇根州的123家分行，在宾夕法尼亚州的58家分行，在印第安纳州的51家分行，在西弗吉尼亚州的31家分行和13家分公司在肯塔基州。,美国哥伦布市亨廷顿中心,1966-12-31,1983-09-20,银行,
美股,HBCP.NASDAQ,Home合众银行,Home合众银行,,,,"Home Bancorp, Inc.",http://www.home24bank.com,"Home Bancorp, Inc. is a holding company, which engages in the provision of financial services. It offers customer deposits, repayments of loans, repayments of investments and funds borrowed from outside sources. The company was founded in 1908 and is headquartered in Lafayette, LA.",503 Kaliste Saloom Road  Lafayette,2008-05-27,2008-10-03,银行,
美股,HBHC.NASDAQ,汉考克银行,汉考克控股银行,,,,Hancock Holding Co.,http://www.hancockbank.com,,,,,银行,
美股,HBI.NYSE,哈尼斯品牌服装,哈尼斯品牌服装,,,恒适品牌公司,"Hanesbrands, Inc.",http://www.hanes.com/corporate,"Hanesbrands, Inc. is a consumer goods company, which engages in the design, manufacture, sourcing, and sale of everyday basic innerwear and activewear apparel in the Americas, Europe, Australia and Asia Pacific. It operates through the following three segments: Innerwear, Activewear, and International. The Innerwear segment includes core apparel products, such as men's underwear, women's panties, children's underwear, socks and intimate apparel, sold in the United States (US). The Activewear segment consists of activewear products, such as T-shirts, fleece, performance apparel, sport shirts and thermals, sold in the US. The International segment composes of innerwear, activewear, hosiery and home goods products, sold outside of the US. Its brands include Hanes, Champion, Bonds, Maidenform, DIM, Bali, Playtex, Bras N Things, Nur Die/Nur Der, Alternative, L'eggs, JMS/Just My Size, Lovable, Wonderbra, Berlei, and Gear for Sports. The company was founded by J. Wesley Hanes in 1901 and is headquartered in Winston-Salem, NC.",1000 East Hanes Mill Road  Winston-Salem,1901-12-31,2006-09-06,服装、服饰与奢侈品,
美股,HBIO.NASDAQ,哈佛生物科学,哈佛生物科学,,,哈佛生物科学公司,"Harvard Bioscience, Inc.",http://www.harvardbioscience.com,"Harvard Bioscience, Inc. develops, manufactures, and sells technologies, products and services that enable fundamental research, discovery, and pre-clinical testing for drug development. It operates under the geographical segments: United States, Germany, United Kingdom, and Rest of the world. It sells its products through catalog, Website, distributors, and direct sales force. The company was founded by Dr. William T. Porter in 1901 and is headquartered in Holliston, MA.",84 October Hill Road Suite 10 Holliston,1901-12-31,2000-12-07,生命科学工具和服务,
美股,HBNC.NASDAQ,哈里逊合众银行,哈里逊合众银行,,,,"Horizon Bancorp, Inc. (Indiana)",http://www.horizonbank.com,"Horizon Bancorp, Inc. is a bank holding company, which through its subsidiary, engages in the provision of commercial and retail banking services. It offers personal banking, business banking, investment and trust, and mortgage services. The company was founded in 1873 and is headquartered in Michigan City, IN.",515 Franklin Street  Michigan City,1873-12-31,2001-12-20,银行,
美股,HCA.NYSE,HCA,HCA控股,,,,"HCA Healthcare, Inc.",http://www.hcahealthcare.com,"HCA Healthcare, Inc. is a health care services company, which engages in operating hospitals, freestanding surgery centers and emergency rooms, and urgent care centers. It offers a full range of services to accommodate such medical specialties as internal medicine, general surgery, cardiology, oncology, neurosurgery, orthopedics and obstetrics, as well as diagnostic and emergency services. The company was founded by Dr. Thomas Frist Sr., Dr. Thomas Frist Jr., and Jack Massey in 1968 and is headquartered in Nashville, TN.",One Park Plaza  Nashville,2010-10-27,2011-03-10,健康护理服务,
美股,HCC.NYSE,HCC保险,HCC保险,,,,"Warrior Met Coal, Inc.",http://www.warriormetcoal.com,"Warrior Met Coal, Inc engages in the production and export of metallurgical coal. The firm extracts methane gas from the Blue Creek coal seam. It also sells natural gas, which is extracted as a by-product from coal production. The company was founded on September 3, 2015 and is headquartered in Brookwood, AL.",16243 Highway 216  Brookwood,2015-09-03,2017-04-13,保险,
美股,HCKT.NASDAQ,哈克特服务,哈克特服务,,,哈克特集团公司,"The Hackett Group, Inc.",http://www.thehackettgroup.com,"The Hackett Group, Inc. is an intellectual property-based strategic consultancy and enterprise company, which engages in the provision of business and technology consulting services. The firm offers services include benchmarking, executive advisory, business transformation, enterprise performance management, training and advisory to global business services. It also produces digital transformation including robotic process automation and enterprise cloud application implementation. The company was founded by Ted A. Fernandez and David N. Dungan in 1991 and is headquartered in Miami, FL.",1001 Brickell Bay Drive Suite 3000 30th floor Miami,1997-04-23,1998-05-28,商业服务,
美股,HCN.NYSE,健保物产投资信托,健保物产投资信托公司,,,,"Welltower, Inc.",http://www.welltower.com,健保物产投资信托公司是一个独立的股权房地产投资信托。公司从事房地产资产收购，规划，开发，管理，定位和货币化。它是美国房地产市场的主要投资。公司主要投资高级生活和保健。本公司在卫生保健房地产进行投资，包括高级居住社区，医疗大楼，医院和门诊医疗中心和生命科学设施。本公司成立于1970年，总部位于俄亥俄州托莱多，在布伦特伍德、田纳西州和德克萨斯均有办事处。,美国俄亥俄州托莱多多尔街4500,,,房地产信托投资基金,
